Democrats,Republicans,Others,Total,ED,RD,year,month,county
654,989,588,2231,02,36,2018,January,Sussex
906,988,714,2608,03,36,2018,January,Sussex
631,492,374,1497,04,36,2018,January,Sussex
389,572,310,1271,05,36,2018,January,Sussex
943,666,515,2124,06,36,2018,January,Sussex
806,571,426,1803,07,36,2018,January,Sussex
123,124,105,352,08,36,2018,January,Sussex
44,77,37,158,09,36,2018,January,Sussex
91,86,43,220,10,36,2018,January,Sussex
140,166,100,406,11,36,2018,January,Sussex
1089,678,537,2304,01,37,2018,January,Sussex
531,787,365,1683,02,37,2018,January,Sussex
1048,1331,814,3193,03,37,2018,January,Sussex
1308,1259,797,3364,04,37,2018,January,Sussex
1160,1026,733,2919,05,37,2018,January,Sussex
801,756,503,2060,06,37,2018,January,Sussex
598,842,426,1866,07,37,2018,January,Sussex
817,1352,664,2833,01,38,2018,January,Sussex
1118,1507,768,3393,02,38,2018,January,Sussex
1059,1447,763,3269,03,38,2018,January,Sussex
863,1161,610,2634,04,38,2018,January,Sussex
585,915,470,1970,05,38,2018,January,Sussex
958,1518,599,3075,06,38,2018,January,Sussex
1051,1564,833,3448,07,38,2018,January,Sussex
501,880,411,1792,08,38,2018,January,Sussex
647,1014,495,2156,01,39,2018,January,Sussex
1292,1001,653,2946,02,39,2018,January,Sussex
615,761,411,1787,03,39,2018,January,Sussex
1053,638,483,2174,04,39,2018,January,Sussex
498,792,397,1687,05,39,2018,January,Sussex
1035,1035,595,2665,06,39,2018,January,Sussex
795,732,477,2004,07,39,2018,January,Sussex
696,577,419,1692,01,40,2018,January,Sussex
928,1444,740,3112,02,40,2018,January,Sussex
919,435,357,1711,03,40,2018,January,Sussex
715,1010,484,2209,04,40,2018,January,Sussex
549,548,350,1447,05,40,2018,January,Sussex
599,1014,506,2119,06,40,2018,January,Sussex
1054,1111,657,2822,07,40,2018,January,Sussex
426,450,294,1170,08,40,2018,January,Sussex
678,1151,505,2334,01,41,2018,January,Sussex
1014,1271,740,3025,02,41,2018,January,Sussex
744,554,349,1647,03,41,2018,January,Sussex
563,619,323,1505,04,41,2018,January,Sussex
1481,1153,731,3365,05,41,2018,January,Sussex
480,600,279,1359,06,41,2018,January,Sussex
710,665,390,1765,07,41,2018,January,Sussex
363,429,191,983,08,41,2018,January,Sussex
52,12,23,87,16,41,2018,January,Sussex
1585,1528,1105,4218,01,14,2018,Februay,Sussex
1246,1119,797,3162,02,14,2018,Februay,Sussex
1404,982,667,3053,03,14,2018,Februay,Sussex
1556,1243,883,3682,04,14,2018,Februay,Sussex
1326,1199,832,3357,05,14,2018,Februay,Sussex
867,700,458,2025,06,14,2018,Februay,Sussex
722,605,444,1771,07,14,2018,Februay,Sussex
850,511,434,1795,01,20,2018,Februay,Sussex
1165,1187,818,3170,02,20,2018,Februay,Sussex
1084,1300,816,3200,03,20,2018,Februay,Sussex
1300,1312,927,3539,04,20,2018,Februay,Sussex
1589,1525,1086,4200,05,20,2018,Februay,Sussex
713,817,603,2133,06,20,2018,Februay,Sussex
1097,914,683,2694,07,20,2018,Februay,Sussex
176,258,172,606,08,20,2018,Februay,Sussex
134,157,102,393,09,20,2018,Februay,Sussex
115,178,89,382,10,20,2018,Februay,Sussex
1142,1657,898,3697,01,35,2018,Februay,Sussex
1206,1290,761,3257,02,35,2018,Februay,Sussex
814,582,430,1826,03,35,2018,Februay,Sussex
1313,872,585,2770,04,35,2018,Februay,Sussex
250,318,173,741,05,35,2018,Februay,Sussex
335,482,228,1045,06,35,2018,Februay,Sussex
668,666,457,1791,07,35,2018,Februay,Sussex
925,835,708,2468,01,36,2018,Februay,Sussex
654,989,588,2231,02,36,2018,Februay,Sussex
906,988,714,2608,03,36,2018,Februay,Sussex
631,492,374,1497,04,36,2018,Februay,Sussex
389,572,310,1271,05,36,2018,Februay,Sussex
943,666,515,2124,06,36,2018,Februay,Sussex
806,571,426,1803,07,36,2018,Februay,Sussex
123,124,105,352,08,36,2018,Februay,Sussex
44,77,37,158,09,36,2018,Februay,Sussex
91,86,43,220,10,36,2018,Februay,Sussex
140,166,100,406,11,36,2018,Februay,Sussex
1089,678,537,2304,01,37,2018,Februay,Sussex
531,787,365,1683,02,37,2018,Februay,Sussex
1048,1331,814,3193,03,37,2018,Februay,Sussex
1308,1259,797,3364,04,37,2018,Februay,Sussex
1160,1026,733,2919,05,37,2018,Februay,Sussex
801,756,503,2060,06,37,2018,Februay,Sussex
598,842,426,1866,07,37,2018,Februay,Sussex
817,1352,664,2833,01,38,2018,Februay,Sussex
1118,1507,768,3393,02,38,2018,Februay,Sussex
1059,1447,763,3269,03,38,2018,Februay,Sussex
863,1161,610,2634,04,38,2018,Februay,Sussex
585,915,470,1970,05,38,2018,Februay,Sussex
958,1518,599,3075,06,38,2018,Februay,Sussex
1051,1564,833,3448,07,38,2018,Februay,Sussex
501,880,411,1792,08,38,2018,Februay,Sussex
647,1014,495,2156,01,39,2018,Februay,Sussex
1292,1001,653,2946,02,39,2018,Februay,Sussex
615,761,411,1787,03,39,2018,Februay,Sussex
1053,638,483,2174,04,39,2018,Februay,Sussex
498,792,397,1687,05,39,2018,Februay,Sussex
1035,1035,595,2665,06,39,2018,Februay,Sussex
795,732,477,2004,07,39,2018,Februay,Sussex
696,577,419,1692,01,40,2018,Februay,Sussex
928,1444,740,3112,02,40,2018,Februay,Sussex
919,435,357,1711,03,40,2018,Februay,Sussex
715,1010,484,2209,04,40,2018,Februay,Sussex
549,548,350,1447,05,40,2018,Februay,Sussex
599,1014,506,2119,06,40,2018,Februay,Sussex
1054,1111,657,2822,07,40,2018,Februay,Sussex
426,450,294,1170,08,40,2018,Februay,Sussex
678,1151,505,2334,01,41,2018,Februay,Sussex
1014,1271,740,3025,02,41,2018,Februay,Sussex
744,554,349,1647,03,41,2018,Februay,Sussex
563,619,323,1505,04,41,2018,Februay,Sussex
1481,1153,731,3365,05,41,2018,Februay,Sussex
480,600,279,1359,06,41,2018,Februay,Sussex
710,665,390,1765,07,41,2018,Februay,Sussex
363,429,191,983,08,41,2018,Februay,Sussex
52,12,23,87,16,41,2018,Februay,Sussex
1585,1528,1105,4218,01,14,2018,March,Sussex
1246,1119,797,3162,02,14,2018,March,Sussex
1404,982,667,3053,03,14,2018,March,Sussex
1556,1243,883,3682,04,14,2018,March,Sussex
1326,1199,832,3357,05,14,2018,March,Sussex
867,700,458,2025,06,14,2018,March,Sussex
722,605,444,1771,07,14,2018,March,Sussex
850,511,434,1795,01,20,2018,March,Sussex
1165,1187,818,3170,02,20,2018,March,Sussex
1084,1300,816,3200,03,20,2018,March,Sussex
1300,1312,927,3539,04,20,2018,March,Sussex
1589,1525,1086,4200,05,20,2018,March,Sussex
713,817,603,2133,06,20,2018,March,Sussex
1097,914,683,2694,07,20,2018,March,Sussex
176,258,172,606,08,20,2018,March,Sussex
134,157,102,393,09,20,2018,March,Sussex
115,178,89,382,10,20,2018,March,Sussex
1142,1657,898,3697,01,35,2018,March,Sussex
1206,1290,761,3257,02,35,2018,March,Sussex
814,582,430,1826,03,35,2018,March,Sussex
1313,872,585,2770,04,35,2018,March,Sussex
250,318,173,741,05,35,2018,March,Sussex
335,482,228,1045,06,35,2018,March,Sussex
668,666,457,1791,07,35,2018,March,Sussex
925,835,708,2468,01,36,2018,March,Sussex
654,989,588,2231,02,36,2018,March,Sussex
906,988,714,2608,03,36,2018,March,Sussex
631,492,374,1497,04,36,2018,March,Sussex
389,572,310,1271,05,36,2018,March,Sussex
943,666,515,2124,06,36,2018,March,Sussex
806,571,426,1803,07,36,2018,March,Sussex
123,124,105,352,08,36,2018,March,Sussex
44,77,37,158,09,36,2018,March,Sussex
91,86,43,220,10,36,2018,March,Sussex
140,166,100,406,11,36,2018,March,Sussex
1089,678,537,2304,01,37,2018,March,Sussex
531,787,365,1683,02,37,2018,March,Sussex
1048,1331,814,3193,03,37,2018,March,Sussex
1308,1259,797,3364,04,37,2018,March,Sussex
1160,1026,733,2919,05,37,2018,March,Sussex
801,756,503,2060,06,37,2018,March,Sussex
598,842,426,1866,07,37,2018,March,Sussex
817,1352,664,2833,01,38,2018,March,Sussex
1118,1507,768,3393,02,38,2018,March,Sussex
1059,1447,763,3269,03,38,2018,March,Sussex
863,1161,610,2634,04,38,2018,March,Sussex
585,915,470,1970,05,38,2018,March,Sussex
958,1518,599,3075,06,38,2018,March,Sussex
1051,1564,833,3448,07,38,2018,March,Sussex
501,880,411,1792,08,38,2018,March,Sussex
647,1014,495,2156,01,39,2018,March,Sussex
1292,1001,653,2946,02,39,2018,March,Sussex
615,761,411,1787,03,39,2018,March,Sussex
1053,638,483,2174,04,39,2018,March,Sussex
498,792,397,1687,05,39,2018,March,Sussex
1035,1035,595,2665,06,39,2018,March,Sussex
795,732,477,2004,07,39,2018,March,Sussex
696,577,419,1692,01,40,2018,March,Sussex
928,1444,740,3112,02,40,2018,March,Sussex
919,435,357,1711,03,40,2018,March,Sussex
715,1010,484,2209,04,40,2018,March,Sussex
549,548,350,1447,05,40,2018,March,Sussex
599,1014,506,2119,06,40,2018,March,Sussex
1054,1111,657,2822,07,40,2018,March,Sussex
426,450,294,1170,08,40,2018,March,Sussex
678,1151,505,2334,01,41,2018,March,Sussex
1014,1271,740,3025,02,41,2018,March,Sussex
744,554,349,1647,03,41,2018,March,Sussex
563,619,323,1505,04,41,2018,March,Sussex
1481,1153,731,3365,05,41,2018,March,Sussex
480,600,279,1359,06,41,2018,March,Sussex
710,665,390,1765,07,41,2018,March,Sussex
363,429,191,983,08,41,2018,March,Sussex
52,12,23,87,16,41,2018,March,Sussex
1585,1528,1105,4218,01,14,2018,April,Sussex
1246,1119,797,3162,02,14,2018,April,Sussex
1404,982,667,3053,03,14,2018,April,Sussex
1556,1243,883,3682,04,14,2018,April,Sussex
1326,1199,832,3357,05,14,2018,April,Sussex
867,700,458,2025,06,14,2018,April,Sussex
722,605,444,1771,07,14,2018,April,Sussex
850,511,434,1795,01,20,2018,April,Sussex
1165,1187,818,3170,02,20,2018,April,Sussex
1084,1300,816,3200,03,20,2018,April,Sussex
1300,1312,927,3539,04,20,2018,April,Sussex
1589,1525,1086,4200,05,20,2018,April,Sussex
713,817,603,2133,06,20,2018,April,Sussex
1097,914,683,2694,07,20,2018,April,Sussex
176,258,172,606,08,20,2018,April,Sussex
134,157,102,393,09,20,2018,April,Sussex
115,178,89,382,10,20,2018,April,Sussex
1142,1657,898,3697,01,35,2018,April,Sussex
1206,1290,761,3257,02,35,2018,April,Sussex
814,582,430,1826,03,35,2018,April,Sussex
1313,872,585,2770,04,35,2018,April,Sussex
250,318,173,741,05,35,2018,April,Sussex
335,482,228,1045,06,35,2018,April,Sussex
668,666,457,1791,07,35,2018,April,Sussex
925,835,708,2468,01,36,2018,April,Sussex
654,989,588,2231,02,36,2018,April,Sussex
906,988,714,2608,03,36,2018,April,Sussex
631,492,374,1497,04,36,2018,April,Sussex
389,572,310,1271,05,36,2018,April,Sussex
943,666,515,2124,06,36,2018,April,Sussex
806,571,426,1803,07,36,2018,April,Sussex
123,124,105,352,08,36,2018,April,Sussex
44,77,37,158,09,36,2018,April,Sussex
91,86,43,220,10,36,2018,April,Sussex
140,166,100,406,11,36,2018,April,Sussex
1089,678,537,2304,01,37,2018,April,Sussex
531,787,365,1683,02,37,2018,April,Sussex
1048,1331,814,3193,03,37,2018,April,Sussex
1308,1259,797,3364,04,37,2018,April,Sussex
1160,1026,733,2919,05,37,2018,April,Sussex
801,756,503,2060,06,37,2018,April,Sussex
598,842,426,1866,07,37,2018,April,Sussex
817,1352,664,2833,01,38,2018,April,Sussex
1118,1507,768,3393,02,38,2018,April,Sussex
1059,1447,763,3269,03,38,2018,April,Sussex
863,1161,610,2634,04,38,2018,April,Sussex
585,915,470,1970,05,38,2018,April,Sussex
958,1518,599,3075,06,38,2018,April,Sussex
1051,1564,833,3448,07,38,2018,April,Sussex
501,880,411,1792,08,38,2018,April,Sussex
647,1014,495,2156,01,39,2018,April,Sussex
1292,1001,653,2946,02,39,2018,April,Sussex
615,761,411,1787,03,39,2018,April,Sussex
1053,638,483,2174,04,39,2018,April,Sussex
498,792,397,1687,05,39,2018,April,Sussex
1035,1035,595,2665,06,39,2018,April,Sussex
795,732,477,2004,07,39,2018,April,Sussex
696,577,419,1692,01,40,2018,April,Sussex
928,1444,740,3112,02,40,2018,April,Sussex
919,435,357,1711,03,40,2018,April,Sussex
715,1010,484,2209,04,40,2018,April,Sussex
549,548,350,1447,05,40,2018,April,Sussex
599,1014,506,2119,06,40,2018,April,Sussex
1054,1111,657,2822,07,40,2018,April,Sussex
426,450,294,1170,08,40,2018,April,Sussex
678,1151,505,2334,01,41,2018,April,Sussex
1014,1271,740,3025,02,41,2018,April,Sussex
744,554,349,1647,03,41,2018,April,Sussex
563,619,323,1505,04,41,2018,April,Sussex
1481,1153,731,3365,05,41,2018,April,Sussex
480,600,279,1359,06,41,2018,April,Sussex
710,665,390,1765,07,41,2018,April,Sussex
363,429,191,983,08,41,2018,April,Sussex
52,12,23,87,16,41,2018,April,Sussex
1585,1528,1105,4218,01,14,2018,May,Sussex
1246,1119,797,3162,02,14,2018,May,Sussex
1404,982,667,3053,03,14,2018,May,Sussex
1556,1243,883,3682,04,14,2018,May,Sussex
1326,1199,832,3357,05,14,2018,May,Sussex
867,700,458,2025,06,14,2018,May,Sussex
722,605,444,1771,07,14,2018,May,Sussex
850,511,434,1795,01,20,2018,May,Sussex
1165,1187,818,3170,02,20,2018,May,Sussex
1084,1300,816,3200,03,20,2018,May,Sussex
1300,1312,927,3539,04,20,2018,May,Sussex
1589,1525,1086,4200,05,20,2018,May,Sussex
713,817,603,2133,06,20,2018,May,Sussex
1097,914,683,2694,07,20,2018,May,Sussex
176,258,172,606,08,20,2018,May,Sussex
134,157,102,393,09,20,2018,May,Sussex
115,178,89,382,10,20,2018,May,Sussex
1142,1657,898,3697,01,35,2018,May,Sussex
1206,1290,761,3257,02,35,2018,May,Sussex
814,582,430,1826,03,35,2018,May,Sussex
1313,872,585,2770,04,35,2018,May,Sussex
250,318,173,741,05,35,2018,May,Sussex
335,482,228,1045,06,35,2018,May,Sussex
668,666,457,1791,07,35,2018,May,Sussex
925,835,708,2468,01,36,2018,May,Sussex
654,989,588,2231,02,36,2018,May,Sussex
906,988,714,2608,03,36,2018,May,Sussex
631,492,374,1497,04,36,2018,May,Sussex
389,572,310,1271,05,36,2018,May,Sussex
943,666,515,2124,06,36,2018,May,Sussex
806,571,426,1803,07,36,2018,May,Sussex
123,124,105,352,08,36,2018,May,Sussex
44,77,37,158,09,36,2018,May,Sussex
91,86,43,220,10,36,2018,May,Sussex
140,166,100,406,11,36,2018,May,Sussex
1089,678,537,2304,01,37,2018,May,Sussex
531,787,365,1683,02,37,2018,May,Sussex
1048,1331,814,3193,03,37,2018,May,Sussex
1308,1259,797,3364,04,37,2018,May,Sussex
1160,1026,733,2919,05,37,2018,May,Sussex
801,756,503,2060,06,37,2018,May,Sussex
598,842,426,1866,07,37,2018,May,Sussex
817,1352,664,2833,01,38,2018,May,Sussex
1118,1507,768,3393,02,38,2018,May,Sussex
1059,1447,763,3269,03,38,2018,May,Sussex
863,1161,610,2634,04,38,2018,May,Sussex
585,915,470,1970,05,38,2018,May,Sussex
958,1518,599,3075,06,38,2018,May,Sussex
1051,1564,833,3448,07,38,2018,May,Sussex
501,880,411,1792,08,38,2018,May,Sussex
647,1014,495,2156,01,39,2018,May,Sussex
1292,1001,653,2946,02,39,2018,May,Sussex
615,761,411,1787,03,39,2018,May,Sussex
1053,638,483,2174,04,39,2018,May,Sussex
498,792,397,1687,05,39,2018,May,Sussex
1035,1035,595,2665,06,39,2018,May,Sussex
795,732,477,2004,07,39,2018,May,Sussex
696,577,419,1692,01,40,2018,May,Sussex
928,1444,740,3112,02,40,2018,May,Sussex
919,435,357,1711,03,40,2018,May,Sussex
715,1010,484,2209,04,40,2018,May,Sussex
549,548,350,1447,05,40,2018,May,Sussex
599,1014,506,2119,06,40,2018,May,Sussex
1054,1111,657,2822,07,40,2018,May,Sussex
426,450,294,1170,08,40,2018,May,Sussex
678,1151,505,2334,01,41,2018,May,Sussex
1014,1271,740,3025,02,41,2018,May,Sussex
744,554,349,1647,03,41,2018,May,Sussex
563,619,323,1505,04,41,2018,May,Sussex
1481,1153,731,3365,05,41,2018,May,Sussex
480,600,279,1359,06,41,2018,May,Sussex
710,665,390,1765,07,41,2018,May,Sussex
363,429,191,983,08,41,2018,May,Sussex
52,12,23,87,16,41,2018,May,Sussex
1585,1528,1105,4218,01,14,2018,June,Sussex
1246,1119,797,3162,02,14,2018,June,Sussex
1404,982,667,3053,03,14,2018,June,Sussex
1556,1243,883,3682,04,14,2018,June,Sussex
1326,1199,832,3357,05,14,2018,June,Sussex
867,700,458,2025,06,14,2018,June,Sussex
722,605,444,1771,07,14,2018,June,Sussex
850,511,434,1795,01,20,2018,June,Sussex
1165,1187,818,3170,02,20,2018,June,Sussex
1084,1300,816,3200,03,20,2018,June,Sussex
1300,1312,927,3539,04,20,2018,June,Sussex
1589,1525,1086,4200,05,20,2018,June,Sussex
713,817,603,2133,06,20,2018,June,Sussex
1097,914,683,2694,07,20,2018,June,Sussex
176,258,172,606,08,20,2018,June,Sussex
134,157,102,393,09,20,2018,June,Sussex
115,178,89,382,10,20,2018,June,Sussex
1142,1657,898,3697,01,35,2018,June,Sussex
1206,1290,761,3257,02,35,2018,June,Sussex
814,582,430,1826,03,35,2018,June,Sussex
1313,872,585,2770,04,35,2018,June,Sussex
250,318,173,741,05,35,2018,June,Sussex
335,482,228,1045,06,35,2018,June,Sussex
668,666,457,1791,07,35,2018,June,Sussex
925,835,708,2468,01,36,2018,June,Sussex
654,989,588,2231,02,36,2018,June,Sussex
906,988,714,2608,03,36,2018,June,Sussex
631,492,374,1497,04,36,2018,June,Sussex
389,572,310,1271,05,36,2018,June,Sussex
943,666,515,2124,06,36,2018,June,Sussex
806,571,426,1803,07,36,2018,June,Sussex
123,124,105,352,08,36,2018,June,Sussex
44,77,37,158,09,36,2018,June,Sussex
91,86,43,220,10,36,2018,June,Sussex
140,166,100,406,11,36,2018,June,Sussex
1089,678,537,2304,01,37,2018,June,Sussex
531,787,365,1683,02,37,2018,June,Sussex
1048,1331,814,3193,03,37,2018,June,Sussex
1308,1259,797,3364,04,37,2018,June,Sussex
1160,1026,733,2919,05,37,2018,June,Sussex
801,756,503,2060,06,37,2018,June,Sussex
598,842,426,1866,07,37,2018,June,Sussex
817,1352,664,2833,01,38,2018,June,Sussex
1118,1507,768,3393,02,38,2018,June,Sussex
1059,1447,763,3269,03,38,2018,June,Sussex
863,1161,610,2634,04,38,2018,June,Sussex
585,915,470,1970,05,38,2018,June,Sussex
958,1518,599,3075,06,38,2018,June,Sussex
1051,1564,833,3448,07,38,2018,June,Sussex
501,880,411,1792,08,38,2018,June,Sussex
647,1014,495,2156,01,39,2018,June,Sussex
1292,1001,653,2946,02,39,2018,June,Sussex
615,761,411,1787,03,39,2018,June,Sussex
1053,638,483,2174,04,39,2018,June,Sussex
498,792,397,1687,05,39,2018,June,Sussex
1035,1035,595,2665,06,39,2018,June,Sussex
795,732,477,2004,07,39,2018,June,Sussex
696,577,419,1692,01,40,2018,June,Sussex
928,1444,740,3112,02,40,2018,June,Sussex
919,435,357,1711,03,40,2018,June,Sussex
715,1010,484,2209,04,40,2018,June,Sussex
549,548,350,1447,05,40,2018,June,Sussex
599,1014,506,2119,06,40,2018,June,Sussex
1054,1111,657,2822,07,40,2018,June,Sussex
426,450,294,1170,08,40,2018,June,Sussex
678,1151,505,2334,01,41,2018,June,Sussex
1014,1271,740,3025,02,41,2018,June,Sussex
744,554,349,1647,03,41,2018,June,Sussex
563,619,323,1505,04,41,2018,June,Sussex
1481,1153,731,3365,05,41,2018,June,Sussex
480,600,279,1359,06,41,2018,June,Sussex
710,665,390,1765,07,41,2018,June,Sussex
363,429,191,983,08,41,2018,June,Sussex
52,12,23,87,16,41,2018,June,Sussex
1585,1528,1105,4218,01,14,2018,July,Sussex
1246,1119,797,3162,02,14,2018,July,Sussex
1404,982,667,3053,03,14,2018,July,Sussex
1556,1243,883,3682,04,14,2018,July,Sussex
1326,1199,832,3357,05,14,2018,July,Sussex
867,700,458,2025,06,14,2018,July,Sussex
722,605,444,1771,07,14,2018,July,Sussex
850,511,434,1795,01,20,2018,July,Sussex
1165,1187,818,3170,02,20,2018,July,Sussex
1084,1300,816,3200,03,20,2018,July,Sussex
1300,1312,927,3539,04,20,2018,July,Sussex
1589,1525,1086,4200,05,20,2018,July,Sussex
713,817,603,2133,06,20,2018,July,Sussex
1097,914,683,2694,07,20,2018,July,Sussex
176,258,172,606,08,20,2018,July,Sussex
134,157,102,393,09,20,2018,July,Sussex
115,178,89,382,10,20,2018,July,Sussex
1142,1657,898,3697,01,35,2018,July,Sussex
1206,1290,761,3257,02,35,2018,July,Sussex
814,582,430,1826,03,35,2018,July,Sussex
1313,872,585,2770,04,35,2018,July,Sussex
250,318,173,741,05,35,2018,July,Sussex
335,482,228,1045,06,35,2018,July,Sussex
668,666,457,1791,07,35,2018,July,Sussex
925,835,708,2468,01,36,2018,July,Sussex
654,989,588,2231,02,36,2018,July,Sussex
906,988,714,2608,03,36,2018,July,Sussex
631,492,374,1497,04,36,2018,July,Sussex
389,572,310,1271,05,36,2018,July,Sussex
943,666,515,2124,06,36,2018,July,Sussex
806,571,426,1803,07,36,2018,July,Sussex
123,124,105,352,08,36,2018,July,Sussex
44,77,37,158,09,36,2018,July,Sussex
91,86,43,220,10,36,2018,July,Sussex
140,166,100,406,11,36,2018,July,Sussex
1089,678,537,2304,01,37,2018,July,Sussex
531,787,365,1683,02,37,2018,July,Sussex
1048,1331,814,3193,03,37,2018,July,Sussex
1308,1259,797,3364,04,37,2018,July,Sussex
1160,1026,733,2919,05,37,2018,July,Sussex
801,756,503,2060,06,37,2018,July,Sussex
598,842,426,1866,07,37,2018,July,Sussex
817,1352,664,2833,01,38,2018,July,Sussex
1118,1507,768,3393,02,38,2018,July,Sussex
1059,1447,763,3269,03,38,2018,July,Sussex
863,1161,610,2634,04,38,2018,July,Sussex
585,915,470,1970,05,38,2018,July,Sussex
958,1518,599,3075,06,38,2018,July,Sussex
1051,1564,833,3448,07,38,2018,July,Sussex
501,880,411,1792,08,38,2018,July,Sussex
647,1014,495,2156,01,39,2018,July,Sussex
1292,1001,653,2946,02,39,2018,July,Sussex
615,761,411,1787,03,39,2018,July,Sussex
1053,638,483,2174,04,39,2018,July,Sussex
498,792,397,1687,05,39,2018,July,Sussex
1035,1035,595,2665,06,39,2018,July,Sussex
795,732,477,2004,07,39,2018,July,Sussex
696,577,419,1692,01,40,2018,July,Sussex
928,1444,740,3112,02,40,2018,July,Sussex
919,435,357,1711,03,40,2018,July,Sussex
715,1010,484,2209,04,40,2018,July,Sussex
549,548,350,1447,05,40,2018,July,Sussex
599,1014,506,2119,06,40,2018,July,Sussex
1054,1111,657,2822,07,40,2018,July,Sussex
426,450,294,1170,08,40,2018,July,Sussex
678,1151,505,2334,01,41,2018,July,Sussex
1014,1271,740,3025,02,41,2018,July,Sussex
744,554,349,1647,03,41,2018,July,Sussex
563,619,323,1505,04,41,2018,July,Sussex
1481,1153,731,3365,05,41,2018,July,Sussex
480,600,279,1359,06,41,2018,July,Sussex
710,665,390,1765,07,41,2018,July,Sussex
363,429,191,983,08,41,2018,July,Sussex
52,12,23,87,16,41,2018,July,Sussex
1585,1528,1105,4218,01,14,2018,August,Sussex
1246,1119,797,3162,02,14,2018,August,Sussex
1404,982,667,3053,03,14,2018,August,Sussex
1556,1243,883,3682,04,14,2018,August,Sussex
1326,1199,832,3357,05,14,2018,August,Sussex
867,700,458,2025,06,14,2018,August,Sussex
722,605,444,1771,07,14,2018,August,Sussex
850,511,434,1795,01,20,2018,August,Sussex
1165,1187,818,3170,02,20,2018,August,Sussex
1084,1300,816,3200,03,20,2018,August,Sussex
1300,1312,927,3539,04,20,2018,August,Sussex
1589,1525,1086,4200,05,20,2018,August,Sussex
713,817,603,2133,06,20,2018,August,Sussex
1097,914,683,2694,07,20,2018,August,Sussex
176,258,172,606,08,20,2018,August,Sussex
134,157,102,393,09,20,2018,August,Sussex
115,178,89,382,10,20,2018,August,Sussex
1142,1657,898,3697,01,35,2018,August,Sussex
1206,1290,761,3257,02,35,2018,August,Sussex
814,582,430,1826,03,35,2018,August,Sussex
1313,872,585,2770,04,35,2018,August,Sussex
250,318,173,741,05,35,2018,August,Sussex
335,482,228,1045,06,35,2018,August,Sussex
668,666,457,1791,07,35,2018,August,Sussex
925,835,708,2468,01,36,2018,August,Sussex
654,989,588,2231,02,36,2018,August,Sussex
906,988,714,2608,03,36,2018,August,Sussex
631,492,374,1497,04,36,2018,August,Sussex
389,572,310,1271,05,36,2018,August,Sussex
943,666,515,2124,06,36,2018,August,Sussex
806,571,426,1803,07,36,2018,August,Sussex
123,124,105,352,08,36,2018,August,Sussex
44,77,37,158,09,36,2018,August,Sussex
91,86,43,220,10,36,2018,August,Sussex
140,166,100,406,11,36,2018,August,Sussex
1089,678,537,2304,01,37,2018,August,Sussex
531,787,365,1683,02,37,2018,August,Sussex
1048,1331,814,3193,03,37,2018,August,Sussex
1308,1259,797,3364,04,37,2018,August,Sussex
1160,1026,733,2919,05,37,2018,August,Sussex
801,756,503,2060,06,37,2018,August,Sussex
598,842,426,1866,07,37,2018,August,Sussex
817,1352,664,2833,01,38,2018,August,Sussex
1118,1507,768,3393,02,38,2018,August,Sussex
1059,1447,763,3269,03,38,2018,August,Sussex
863,1161,610,2634,04,38,2018,August,Sussex
585,915,470,1970,05,38,2018,August,Sussex
958,1518,599,3075,06,38,2018,August,Sussex
1051,1564,833,3448,07,38,2018,August,Sussex
501,880,411,1792,08,38,2018,August,Sussex
647,1014,495,2156,01,39,2018,August,Sussex
1292,1001,653,2946,02,39,2018,August,Sussex
615,761,411,1787,03,39,2018,August,Sussex
1053,638,483,2174,04,39,2018,August,Sussex
498,792,397,1687,05,39,2018,August,Sussex
1035,1035,595,2665,06,39,2018,August,Sussex
795,732,477,2004,07,39,2018,August,Sussex
696,577,419,1692,01,40,2018,August,Sussex
928,1444,740,3112,02,40,2018,August,Sussex
919,435,357,1711,03,40,2018,August,Sussex
715,1010,484,2209,04,40,2018,August,Sussex
549,548,350,1447,05,40,2018,August,Sussex
